imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,avg_vote,votes,reviews_from_users,reviews_from_critics,oscar_status
1964418,Tomorrowland - Il mondo di domani,Tomorrowland,2015.0,2015-05-21,"Action, Adventure, Family",130.0,"USA, Spain, France, Canada, UK","English, French, Japanese",Brad Bird,"Damon Lindelof, Brad Bird",Walt Disney Pictures,"George Clooney, Hugh Laurie, Britt Robertson, Raffey Cassidy, Tim McGraw, Kathryn Hahn, Keegan-Michael Key, Chris Bauer, Thomas Robinson, Pierce Gagnon, Matthew MacCaull, Judy Greer, Matthew Kevin Anderson, Michael Giacchino, D. Harlan Cutshall",6.4,169586.0,6,5,Snubbed
1967545,Un giorno come tanti,Labor Day,2013.0,2014-01-31,"Drama, Romance, Thriller",111.0,USA,English,Jason Reitman,"Jason Reitman, Joyce Maynard",Indian Paintbrush,"Kate Winslet, Josh Brolin, Gattlin Griffith, Tobey Maguire, Tom Lipinski, Maika Monroe, Clark Gregg, James Van Der Beek, J.K. Simmons, Brooke Smith, Brighid Fleming, Alexie Gilmore, Lucas Hedges, Micah Fowler, Chandra Thomas",6.9,41851.0,2,3,Snubbed
1972571,La spia - A Most Wanted Man,A Most Wanted Man,2014.0,2014-10-30,"Crime, Drama, Thriller",122.0,"UK, USA, Germany","English, Turkish, Arabic",Anton Corbijn,"Andrew Bovell, John le Carré",Lionsgate,"Grigoriy Dobrygin, Philip Seymour Hoffman, Homayoun Ershadi, Mehdi Dehbi, Neil Malik Abdullah, Nina Hoss, Daniel Brühl, Vicky Krieps, Kostja Ullmann, Franz Hartwig, Martin Wuttke, Vedat Erincin, Rainer Bock, Derya Alabora, Tamer Yigit",6.8,71345.0,2,4,Snubbed
1972591,King Arthur: Il potere della spada,King Arthur: Legend of the Sword,2017.0,2017-05-10,"Action, Adventure, Drama",126.0,"UK, USA",English,Guy Ritchie,"Joby Harold, Guy Ritchie",Warner Bros.,"Charlie Hunnam, Astrid Bergès-Frisbey, Jude Law, Djimon Hounsou, Eric Bana, Aidan Gillen, Freddie Fox, Craig McGinlay, Tom Wu, Kingsley Ben-Adir, Neil Maskell, Annabelle Wallis, Zac Barker, Oliver Barker, Geoff Bell",6.7,187078.0,10,4,Snubbed
1972779,The Best of Me - Il meglio di me,The Best of Me,2014.0,2014-10-17,"Drama, Romance",118.0,USA,English,Michael Hoffman,"Nicholas Sparks, Will Fetters",DiNovi Pictures,"Michelle Monaghan, James Marsden, Luke Bracey, Liana Liberato, Gerald McRaney, Caroline Goodall, Clarke Peters, Sebastian Arcelus, Jon Tenney, Sean Bridgers, Rob Mello, Hunter Burke, Robby Rasmussen, Caroline Hebert, Ian Nelson",6.7,64623.0,2,1,Snubbed
1974419,The Neon Demon,The Neon Demon,2016.0,2016-06-08,"Horror, Thriller",117.0,"USA, Belgium, Denmark, France",English,Nicolas Winding Refn,"Nicolas Winding Refn, Nicolas Winding Refn",Space Rocket Nation,"Elle Fanning, Karl Glusman, Jena Malone, Bella Heathcote, Abbey Lee, Desmond Harrington, Christina Hendricks, Keanu Reeves, Charles Baker, Jamie Clayton, Stacey Danger, Rebecca Dayan, Helen Wilson, Houda Shretah, Taylor Hill",6.2,81493.0,5,5,Snubbed
1976000,I due volti di gennaio,The Two Faces of January,2014.0,2014-10-09,"Romance, Thriller",96.0,"UK, France, USA","English, Greek, Turkish",Hossein Amini,"Hossein Amini, Patricia Highsmith",Timnick Films,"Oscar Isaac, Viggo Mortensen, Kirsten Dunst, Daisy Bevan, Babis Chatzidakis, David Warshofsky, Pat Hillard, Ozan Tas, Peter Mair, Helena Jinx Jones, Omiros Poulakis, George Tzoganidis, Ioannis Vordos, Panagiota Stavrakaki, Stella Fyrogeni",6.2,29097.0,2,3,Snubbed
1977895,Resolution,Resolution,2012.0,2013-01-23,"Drama, Horror, Mystery",93.0,USA,English,"Justin Benson, Aaron Moorhead",Justin Benson,Rustic Films,"Peter Cilella, Vinny Curran, Emily Montague, Kurt David Anderson, Skyler Meacham, Josh Higgins, Zahn McClarnon, Bill Oberst Jr., Carmel Benson, Justin Benson, Aaron Moorhead, David Lawson Jr., Glen Roberts, Bob Low, Michael Felker",6.4,13636.0,1,2,Snubbed
1979320,Rush,Rush,2013.0,2013-09-19,"Action, Biography, Drama",123.0,"UK, Germany, USA","English, German, Italian, French, Spanish",Ron Howard,Peter Morgan,Exclusive Media Group,"Chris Hemsworth, Daniel Brühl, Olivia Wilde, Alexandra Maria Lara, Pierfrancesco Favino, David Calder, Natalie Dormer, Stephen Mangan, Christian McKay, Alistair Petrie, Julian Rhind-Tutt, Colin Stinton, Jamie de Courcey, Augusto Dallara, Ilario Calvo",8.1,422909.0,6,5,Snubbed
1979376,Toy Story 4,Toy Story 4,2019.0,2019-06-26,"Animation, Adventure, Comedy",100.0,USA,English,Josh Cooley,"John Lasseter, Andrew Stanton",Pixar Animation Studios,"Tom Hanks, Tim Allen, Annie Potts, Tony Hale, Keegan-Michael Key, Madeleine McGraw, Christina Hendricks, Jordan Peele, Keanu Reeves, Ally Maki, Jay Hernandez, Lori Alan, Joan Cusack, Bonnie Hunt, Kristen Schaal",7.8,189129.0,11,4,Snubbed
1979388,Il viaggio di Arlo,The Good Dinosaur,2015.0,2015-11-25,"Animation, Adventure, Comedy",93.0,USA,English,Peter Sohn,"Bob Peterson, Peter Sohn",Pixar Animation Studios,"Jeffrey Wright, Frances McDormand, Maleah Nipay-Padilla, Ryan Teeple, Jack McGraw, Marcus Scribner, Raymond Ochoa, Jack Bright, Peter Sohn, Steve Zahn, Mandy Freund, Steven Clay Hunter, A.J. Buckley, Anna Paquin, Sam Elliott",6.7,99311.0,5,4,Snubbed
1980209,Pain & Gain - Muscoli e denaro,Pain & Gain,2013.0,2013-07-18,"Action, Comedy, Crime",129.0,USA,English,Michael Bay,"Christopher Markus, Stephen McFeely",Paramount Pictures,"Mark Wahlberg, Dwayne Johnson, Anthony Mackie, Tony Shalhoub, Ed Harris, Rob Corddry, Bar Paly, Rebel Wilson, Ken Jeong, Michael Rispoli, Keili Lefkovitz, Emily Rutherfurd, Larry Hankin, Tony Plana, Peter Stormare",6.4,197887.0,4,4,Snubbed
1980929,Tutto può cambiare,Begin Again,2013.0,2014-10-16,"Comedy, Drama, Music",104.0,USA,English,John Carney,John Carney,Exclusive Media Group,"James Corden, Keira Knightley, Mark Ruffalo, Hailee Steinfeld, Yasiin Bey, Karen Pittman, Paul Romero, Catherine Keener, Andrew Sellon, Ed Renninger, Eric Burton, Adam Levine, Marco Assante, Mary Catherine Garrison, Jen Jacob",7.4,139728.0,3,3,Snubbed
1981115,Thor: The Dark World,Thor: The Dark World,2013.0,2013-11-20,"Action, Adventure, Fantasy",112.0,USA,English,Alan Taylor,"Christopher L. Yost, Christopher Markus",Marvel Studios,"Chris Hemsworth, Natalie Portman, Tom Hiddleston, Anthony Hopkins, Christopher Eccleston, Jaimie Alexander, Zachary Levi, Ray Stevenson, Tadanobu Asano, Idris Elba, Rene Russo, Adewale Akinnuoye-Agbaje, Kat Dennings, Stellan Skarsgård, Alice Krige",6.9,582153.0,8,6,Snubbed
1981677,Voices,Pitch Perfect,2012.0,2013-06-06,"Comedy, Music, Romance",112.0,USA,English,Jason Moore,"Kay Cannon, Mickey Rapkin",Brownstone Productions (II),"Anna Kendrick, Skylar Astin, Ben Platt, Brittany Snow, Anna Camp, Rebel Wilson, Alexis Knapp, Ester Dean, Hana Mae Lee, Kelley Jakle, Wanetah Walmsley, Shelley Regner, Caroline Fourmy, Nicole Lovince, Adam Devine",7.2,271720.0,4,3,Snubbed
1985019,Alla ricerca di Jane,Austenland,2013.0,2013-11-21,"Comedy, Romance",97.0,"UK, USA",English,Jerusha Hess,"Jerusha Hess, Shannon Hale",Fickle Fish Films,"Keri Russell, JJ Feild, Bret McKenzie, Jennifer Coolidge, James Callis, Georgia King, Rupert Vansittart, Ricky Whittle, Jane Seymour, Ayda Field, Ruben Crow, Demetri Goritsas, Parker Sawyers, Sarah Niles, Anne Gould",6.3,18926.0,1,2,Snubbed
1985949,Angry Birds - Il film,Angry Birds,2016.0,2016-06-15,"Animation, Action, Adventure",97.0,"Finland, USA",English,"Clay Kaytis, Fergal Reilly","Jon Vitti, Mikael Hed",Columbia Pictures,"Jason Sudeikis, Josh Gad, Danny McBride, Maya Rudolph, Bill Hader, Peter Dinklage, Sean Penn, Keegan-Michael Key, Kate McKinnon, Tony Hale, Hannibal Buress, Ike Barinholtz, Tituss Burgess, Ian Hecox, Anthony Padilla",6.3,78294.0,3,2,Snubbed
1985966,Piovono polpette 2 - La rivincita degli avanzi,Cloudy with a Chance of Meatballs 2,2013.0,2013-12-25,"Animation, Adventure, Comedy",95.0,USA,"English, Chinese","Cody Cameron, Kris Pearn","Erica Rivinoja, John Francis Daley",Columbia Pictures,"Bill Hader, Anna Faris, James Caan, Will Forte, Andy Samberg, Benjamin Bratt, Neil Patrick Harris, Terry Crews, Kristen Schaal, Cody Cameron, Melissa Sturm, Kris Pearn, Craig Kellman, Khamani Griffin, Bridget Hoffman",6.4,88117.0,2,2,Snubbed
1987680,Sempre amici,The Upside,2017.0,2019-04-01,"Comedy, Drama",126.0,USA,"English, German, Italian",Neil Burger,"Jon Hartmere, Éric Toledano",Escape Artists,"Kevin Hart, Bryan Cranston, Nicole Kidman, Aja Naomi King, Jahi Di'Allo Winston, Genevieve Angelson, Golshifteh Farahani, Tate Donovan, Julianna Margulies, Suzanne Savoy, Michael Quinlan, James Georgiades, Rachel Christopher, Diego Aguirre, Fernando Mateo Jr.",6.9,42810.0,8,2,Snubbed
1990181,Brake - Fino all'ultimo respiro,Brake,2012.0,2012-05-17,Thriller,92.0,USA,English,Gabe Torres,Timothy Mannion,Walking West Entertainment,"Stephen Dorff, Chyler Leigh, JR Bourne, Tom Berenger, Bobby Tomberlin, Kali Rocha, King Orba, Pruitt Taylor Vince, Sammy Sheik, Kent Shocknek, Jaylen Moore, Stephen J. Bridgewater, Matthew Pollino, Jason Raphael",6.1,11323.0,1,1,Snubbed
1995390,Il traditore tipo,Our Kind of Traitor,2016.0,2016-05-05,"Crime, Drama, Thriller",108.0,"UK, France, USA","English, Russian, French",Susanna White,"John le Carré, Hossein Amini",StudioCanal,"Carlos Acosta, Radivoje Bukvic, Stellan Skarsgård, Mariya Fomina, Dolya Gavanski, Grigoriy Dobrygin, Velibor Topic, Pawel Szajda, Ewan McGregor, Naomie Harris, Alec Utgoff, Marek Oravec, Mihhail Sibul, Jana Pérez, Tony Tennant",6.2,19669.0,1,2,Snubbed
1999987,Passione innocente,Breathe In,2013.0,2013-07-19,"Drama, Romance",98.0,USA,English,Drake Doremus,"Drake Doremus, Ben York Jones",Indian Paintbrush,"Guy Pearce, Felicity Jones, Amy Ryan, Mackenzie Davis, Matthew Daddario, Ben Shenkman, Alexandra Wentworth, Nathaniel Peart, Hugo Becker, Shannon Garland, Elise Eberle, Nicole Patrick, Brock Harris, Brendan Dooling, Annie Q.",6.4,13990.0,1,1,Snubbed
2004420,Cattivi vicini,Neighbors,2014.0,2014-08-20,Comedy,97.0,USA,English,Nicholas Stoller,"Andrew Jay Cohen, Brendan O'Brien",Good Universe,"Seth Rogen, Rose Byrne, Elise Vargas, Zoey Vargas, Brian Huskey, Ike Barinholtz, Carla Gallo, Zac Efron, Dave Franco, Halston Sage, Christopher Mintz-Plasse, Jerrod Carmichael, Craig Roberts, Ali Cobrin, Kira Sternbach",6.3,280904.0,5,4,Snubbed
2005151,Trafficanti,War Dogs,2016.0,2016-09-15,"Biography, Comedy, Crime",114.0,"USA, Cambodia, Romania","English, Arabic, Albanian, Romanian",Todd Phillips,"Stephen Chin, Todd Phillips",BZ Entertainment,"Miles Teller, Steve Lantz, Gregg Weiner, David Packouz, Eddie Jemison, Julian Sergi, Daniel Berson, Jonah Hill, Edson Jean, Daimion Johnson, Bethuel Fletcher, Ana de Armas, Kevin Pollak, Gabriela Alvarez, Dan Bilzerian",7.1,172234.0,3,3,Snubbed
2005374,Il cacciatore di donne,The Frozen Ground,2013.0,2013-10-03,"Crime, Drama, Thriller",105.0,USA,"English, French",Scott Walker,Scott Walker,Grindstone Entertainment Group,"Nicolas Cage, Vanessa Hudgens, John Cusack, Dean Norris, Gia Mantegna, Robert Forgit, Brad William Henke, Michael McGrady, Katherine LaNasa, Ryan O'Nan, Kevin Dunn, Connor Rockom, Radha Mitchell, Matt Gerald, Jodi Lyn O'Keefe",6.4,56059.0,2,2,Snubbed
2006295,The 33,The 33,2015.0,2015-08-06,"Biography, Drama, History",127.0,"Chile, Colombia, Spain, USA","English, Spanish",Patricia Riggen,"Mikko Alanne, Craig Borten",Alcon Entertainment,"Antonio Banderas, Rodrigo Santoro, Juliette Binoche, James Brolin, Lou Diamond Phillips, Mario Casas, Jacob Vargas, Juan Pablo Raba, Oscar Nuñez, Tenoch Huerta, Marco Treviño, Adriana Barraza, Kate del Castillo, Cote de Pablo, Elizabeth De Razzo",6.9,34920.0,1,2,Snubbed
2015381,Guardiani della Galassia,Guardians of the Galaxy,2014.0,2014-10-22,"Action, Adventure, Comedy",121.0,USA,English,James Gunn,"James Gunn, Nicole Perlman",Marvel Studios,"Chris Pratt, Zoe Saldana, Dave Bautista, Vin Diesel, Bradley Cooper, Lee Pace, Michael Rooker, Karen Gillan, Djimon Hounsou, John C. Reilly, Glenn Close, Benicio Del Toro, Laura Haddock, Sean Gunn, Peter Serafinowicz",8.0,1023350.0,11,8,Snubbed
2016940,Man of Tai Chi,Man of Tai Chi,2013.0,2013-07-05,"Action, Drama",105.0,"USA, China, Hong Kong","Cantonese, English, Mandarin",Keanu Reeves,Michael G. Cooney,China Film Group Corporation (CFGC),"Tiger Hu Chen, Keanu Reeves, Karen Mok, Hai Yu, Qing Ye, Simon Yam, Yasuyuki Hirata, Brian Siswojo, Michael Tong, Sam Lee, Jiulong Guo, Huang Jiang Xiang, Zihan Xia, Sung-jun Yoo, Iko Uwais",6.1,34892.0,2,2,Snubbed
2017038,All Is Lost - Tutto è perduto,All Is Lost,2013.0,2014-02-06,"Action, Adventure, Drama",106.0,USA,English,J.C. Chandor,J.C. Chandor,Roadside Attractions,Robert Redford,6.9,74976.0,4,4,Snubbed
2023453,Diario di una schiappa: Vita da cani,Diary of a Wimpy Kid: Dog Days,2012.0,2012-08-03,"Comedy, Family",94.0,"USA, Canada",English,David Bowers,"Maya Forbes, Wallace Wolodarsky",Fox 2000 Pictures,"Zachary Gordon, Steve Zahn, Robert Capron, Devon Bostick, Rachael Harris, Peyton List, Grayson Russell, Karan Brar, Laine MacNeil, Connor Fielding, Owen Fielding, Melissa Roxburgh, Philip Maurice Hayes, Terence Kelly, Bronwen Smith",6.3,21460.0,1,1,Snubbed
2024469,Non-Stop,Non-Stop,2014.0,2014-05-08,"Action, Mystery, Thriller",106.0,"UK, France, USA, Canada","English, German",Jaume Collet-Serra,"John W. Richardson, Christopher Roach",StudioCanal,"Liam Neeson, Julianne Moore, Scoot McNairy, Michelle Dockery, Nate Parker, Corey Stoll, Lupita Nyong'o, Omar Metwally, Jason Butler Harner, Linus Roache, Shea Whigham, Anson Mount, Quinn McColgan, Corey Hawkins, Frank Deal",6.9,246465.0,5,4,Snubbed
2024544,12 anni schiavo,12 Years a Slave,2013.0,2014-02-20,"Biography, Drama, History",134.0,"USA, UK",English,Steve McQueen,"John Ridley, Solomon Northup",Regency Enterprises,"Chiwetel Ejiofor, Dwight Henry, Dickie Gravois, Bryan Batt, Ashley Dyke, Kelsey Scott, Quvenzhané Wallis, Cameron Zeigler, Tony Bentley, Scoot McNairy, Taran Killam, Christopher Berry, Bill Camp, Mister Mackey Jr., Chris Chalk",8.1,624629.0,9,7,Winner
2025690,L'ultima tempesta,The Finest Hours,2016.0,2016-03-31,"Action, Drama, History",117.0,USA,English,Craig Gillespie,"Scott Silver, Paul Tamasy",Walt Disney Pictures,"Chris Pine, Casey Affleck, Ben Foster, Eric Bana, Holliday Grainger, John Ortiz, Kyle Gallner, John Magaro, Graham McTavish, Michael Raymond-James, Beau Knapp, Josh Stewart, Abraham Benrubi, Keiynan Lonsdale, Rachel Brosnahan",6.8,60434.0,3,3,Snubbed
2032557,Il fondamentalista riluttante,The Reluctant Fundamentalist,2012.0,2013-06-13,"Drama, Thriller",130.0,"USA, UK, Qatar","English, Urdu",Mira Nair,"Javed Akhtar, Ami Boghani",Cine Mosaic,"Riz Ahmed, Kate Hudson, Liev Schreiber, Kiefer Sutherland, Om Puri, Shabana Azmi, Martin Donovan, Nelsan Ellis, Haluk Bilginer, Meesha Shafi, Imaaduddin Shah, Christopher Nicholas Smith, Ashwath Bhatt, Sarah Quinn, Chandrachur Singh",6.9,13156.0,1,2,Snubbed
2034031,Dimmi quando,Laggies,2014.0,2014-10-24,"Comedy, Drama, Romance",99.0,USA,English,Lynn Shelton,Andrea Seigel,Anonymous Content,"Rocki DuCharme, Sara Lynne Wright, Larissa Schmitz, Phillip Abraham, Maura Lindsay, Keira Knightley, Ellie Kemper, Sara Coates, Kirsten deLohr Helland, Mark Webber, Eric Riedmann, Louis Hobson, Jeff Garlin, Jodi Thelen, Basil Harris",6.4,41259.0,1,2,Snubbed
2042568,A proposito di Davis,Inside Llewyn Davis,2013.0,2014-02-06,"Comedy, Drama, Music",104.0,"USA, UK, France",English,"Ethan Coen, Joel Coen","Joel Coen, Ethan Coen",CBS Films,"Oscar Isaac, Carey Mulligan, Justin Timberlake, Ethan Phillips, Robin Bartlett, Max Casella, Jerry Grayson, Jeanine Serralles, Adam Driver, Stark Sands, John Goodman, Garrett Hedlund, Alex Karpovsky, Helen Hong, Bradley Mott",7.5,135904.0,4,6,Snubbed
2051879,Europa Report,Europa Report,2013.0,2013-06-27,"Drama, Mystery, Sci-Fi",97.0,USA,"English, Russian, Chinese",Sebastián Cordero,Philip Gelatt,Wayfare Entertainment,"Daniel Wu, Sharlto Copley, Christian Camargo, Karolina Wydra, Michael Nyqvist, Anamaria Marinca, Embeth Davidtz, Isiah Whitlock Jr., Dan Fogler",6.4,66390.0,4,2,Snubbed
2053463,Effetti collaterali,Side Effects,2013.0,2013-05-01,"Crime, Drama, Mystery",106.0,USA,"English, French",Steven Soderbergh,Scott Z. Burns,Endgame Entertainment,"Rooney Mara, Carmen Pelaez, Marin Ireland, Channing Tatum, Polly Draper, Ann Dowd, Haraldo Alvarez, Jude Law, James Martinez, Vladimir Versailles, Jacqueline Antaramian, Michelle Vergara Moore, Catherine Zeta-Jones, Katie Lowes, David Costabile",7.1,177680.0,4,5,Snubbed
2056771,A Bigger Splash,A Bigger Splash,2015.0,2015-11-26,"Drama, Thriller",125.0,"Italy, France, USA","English, Italian",Luca Guadagnino,"David Kajganich, Jacques Deray",Frenesy Film Company,"Tilda Swinton, Matthias Schoenaerts, Ralph Fiennes, Dakota Johnson, Corrado Guzzanti, Alessandro Ferrara, David Maddalena, Salvatore Gabriele, Livio Franco Blandino, Aurore Clément, Lily McMenamy, Vito Rodo, Elena Bucci, Tom Stickley, Jerry Popiel",6.4,26469.0,1,3,Snubbed
2059171,13 peccati,13 Sins,2014.0,2014-04-11,"Horror, Thriller",93.0,USA,English,Daniel Stamm,"David Birke, Daniel Stamm",RADiUS-TWC,"Mark Webber, Devon Graye, Tom Bower, Rutina Wesley, Ron Perlman, Pruitt Taylor Vince, Clyde Risley Jones, Deneen Tyler, Tom Lawson Jr., Sharon Smith, Greg Pearson, Ritchie Montgomery, Brylee Kate Woodard, Sabrina Gennarino, Hugh Ettinger",6.3,32536.0,2,2,Snubbed
2066051,Rocketman,Rocketman,2019.0,2019-05-29,"Biography, Drama, Music",121.0,"UK, USA, Canada",English,Dexter Fletcher,Lee Hall,Paramount Pictures,"Taron Egerton, Jamie Bell, Richard Madden, Bryce Dallas Howard, Gemma Jones, Steven Mackintosh, Tom Bennett, Matthew Illesley, Kit Connor, Charlie Rowe, Peter O'Hanlon, Ross Farrelly, Evan Walsh, Tate Donovan, Sharmina Harrower",7.3,124399.0,10,4,Snubbed
2071550,Open Grave,Open Grave,2013.0,2013-08-14,"Horror, Mystery, Thriller",102.0,"USA, Hungary",English,Gonzalo López-Gallego,"Eddie Borey, Chris Borey",Atlas Independent,"Sharlto Copley, Thomas Kretschmann, Josie Ho, Joseph Morgan, Erin Richards, Max Wrottesley, Márta Szabó, Balázs Szitás, Zsuzsa Szabados, Tofi Seffer, Éva Botos, Kati Dombi, Araceli Sanz, Pedro De Santiago",6.2,27548.0,2,1,Snubbed
2080374,Steve Jobs,Steve Jobs,2015.0,2016-01-21,"Biography, Drama",122.0,"UK, USA",English,Danny Boyle,"Aaron Sorkin, Walter Isaacson",Universal Pictures,"Michael Fassbender, Kate Winslet, Seth Rogen, Jeff Daniels, Michael Stuhlbarg, Katherine Waterston, Perla Haney-Jardine, Ripley Sobo, Makenzie Moss, Sarah Snook, John Ortiz, Adam Shapiro, John Steen, Stan Roth, Mihran Slougian",7.2,150529.0,5,5,Snubbed
2083355,The Best Man Holiday,The Best Man Holiday,2013.0,2014-07-03,"Comedy, Drama",123.0,USA,English,Malcolm D. Lee,"Malcolm D. Lee, Malcolm D. Lee",Universal Pictures,"Monica Calhoun, Morris Chestnut, Melissa De Sousa, Taye Diggs, Regina Hall, Terrence Howard, Sanaa Lathan, Nia Long, Harold Perrineau, Eddie Cibrian, Riele Downs, Richie Lawrence, Millie Davis, Linden Liles-McCurdy, Isis Moore",6.7,14631.0,1,1,Snubbed
2083383,Di nuovo in gioco,Trouble with the Curve,2012.0,2012-11-29,"Drama, Sport",111.0,USA,English,Robert Lorenz,Randy Brown,Warner Bros.,"Clint Eastwood, Chelcie Ross, Raymond Anthony Thomas, Ed Lauter, Amy Adams, Clifton Guterman, Carla Fisher, George Wyner, Bob Gunton, Jack Gilpin, Matthew Lillard, Robert Patrick, John Goodman, Nathan Wright, Scott Eastwood",6.8,59171.0,2,3,Snubbed
2084970,The Imitation Game,The Imitation Game,2014.0,2015-01-01,"Biography, Drama, Thriller",114.0,"UK, USA","English, German",Morten Tyldum,"Graham Moore, Andrew Hodges",Black Bear Pictures,"Benedict Cumberbatch, Keira Knightley, Matthew Goode, Rory Kinnear, Allen Leech, Matthew Beard, Charles Dance, Mark Strong, James Northcote, Tom Goodman-Hill, Steven Waddington, Ilan Goodman, Jack Tarlton, Alex Lawther, Jack Bannon",8.0,668033.0,9,5,Nominee
2084989,Upstream Color,Upstream Color,2013.0,2013-08-30,"Drama, Sci-Fi",96.0,USA,English,Shane Carruth,Shane Carruth,erbp,"Amy Seimetz, Shane Carruth, Andrew Sensenig, Thiago Martins, Kathy Carruth, Meredith Burke, Andreon Watson, Ashton Miramontes, Myles McGee, Frank Mosley, Carolyn King, Kerry McCormick, Marco Antonio Rodriguez, Brina Palencia, Lynn Blackburn",6.7,30920.0,2,3,Snubbed
2090465,Black Butterfly,Black Butterfly,2017.0,2017-07-13,"Crime, Mystery, Thriller",93.0,"Spain, USA, Italy",English,Brian Goodman,"Justin Stanley, Marc Frydman",Ambi Pictures,"Antonio Banderas, Jonathan Rhys Meyers, Piper Perabo, Vincent Riotta, Brian Goodman, Katie McGovern, Jake Daley, Craig Peritz, Randall Paul, Cristina Moglia, Abel Ferrara, Nicholas Aaron, Nathalie Rapti Gomez, Joy Libardoni, Tracy Green",6.2,12054.0,1,1,Snubbed
2091473,Promised Land,Promised Land,2012.0,2013-02-14,Drama,106.0,"USA, United Arab Emirates",English,Gus Van Sant,"John Krasinski, Matt Damon",Focus Features,"Matt Damon, Benjamin Sheeler, Terry Kinney, Carla Bianco, Joe Coyle, Hal Holbrook, Dorothy Silver, Frances McDormand, Titus Welliver, Lexi Cowan, Tim Guinee, Sara Lindsey, Frank Conforti, Garrett Ashbaugh, Jericho Morgan",6.6,35992.0,2,3,Snubbed
2091935,Mr. Right,Mr. Right,2015.0,2017-05-13,"Action, Comedy, Romance",95.0,USA,English,Paco Cabezas,Max Landis,Amasia Entertainment,"Sam Rockwell, Anna Kendrick, Tim Roth, James Ransone, Anson Mount, Michael Eklund, RZA, Katie Nehra, Jaiden Kaine, Douglas M. Griffin, Luis Da Silva Jr., Elena Sanchez, Garrett Kruithof, Christopher Matthew Cook, Ross Gallo",6.3,49106.0,3,1,Snubbed
2094018,Hours,Hours,2013.0,2013-12-04,"Drama, Thriller",97.0,USA,English,Eric Heisserer,Eric Heisserer,The Safran Company,"Paul Walker, Genesis Rodriguez, Nancy Nave, Shane Jacobsen, Natalia Safran, TJ Hassan, Lena Clark, Kesha Bullard, Yohance Myles, Judd Lormand, Tony Bentley, Ian Hoch, Kerry Cahill, Oscar Gale, Christopher Matthew Cook",6.4,27795.0,1,1,Snubbed
2094064,Molto rumore per nulla,Much Ado About Nothing,2012.0,2013-06-14,"Comedy, Drama, Romance",109.0,USA,English,Joss Whedon,"Joss Whedon, William Shakespeare",Bellwether Pictures,"Amy Acker, Alexis Denisof, Nathan Fillion, Clark Gregg, Reed Diamond, Fran Kranz, Jillian Morgese, Sean Maher, Spencer Treat Clark, Riki Lindhome, Ashley Johnson, Emma Bates, Tom Lenk, Nick Kocher, Brian McElhaney",7.1,15929.0,1,3,Snubbed
2096673,Inside Out,Inside Out,2015.0,2015-09-16,"Animation, Adventure, Comedy",95.0,USA,English,"Pete Docter, Ronnie Del Carmen","Pete Docter, Ronnie Del Carmen",Pixar Animation Studios,"Amy Poehler, Phyllis Smith, Richard Kind, Bill Hader, Lewis Black, Mindy Kaling, Kaitlyn Dias, Diane Lane, Kyle MacLachlan, Paula Poundstone, Bobby Moynihan, Paula Pell, Dave Goelz, Frank Oz, Josh Cooley",8.1,592575.0,11,6,Snubbed
2097298,McFarland,"McFarland, USA",2015.0,2015-02-20,"Biography, Drama, Sport",129.0,USA,"English, Spanish",Niki Caro,"Christopher Cleveland, Bettina Gilois",Mayhem Pictures,"Kevin Costner, Ramiro Rodriguez, Carlos Pratts, Johnny Ortiz, Rafael Martinez, Hector Duran, Sergio Avelar, Michael Aguero, Diana Maria Riva, Omar Leyva, Valente Rodriguez, Danny Mora, Maria Bello, Morgan Saylor, Elsie Fisher",7.4,34643.0,2,2,Snubbed
2097307,Hit and Run,Hit and Run,2012.0,2012-08-22,"Action, Comedy",100.0,USA,English,"David Palmer, Dax Shepard",Dax Shepard,Exclusive Media Group,"Kristen Bell, Dax Shepard, Tom Arnold, Kristin Chenoweth, Michael Rosenbaum, Jess Rowland, Carly Hatter, Steve Agee, Bradley Cooper, Joy Bryant, Kal Bennett, John Duff, David Koechner, Ryan Hansen, Beau Bridges",6.1,34150.0,2,2,Snubbed
2101341,Dead Man Down - Il sapore della vendetta,Dead Man Down,2013.0,2013-03-14,"Action, Crime, Drama",118.0,USA,"English, French, Albanian, Spanish, Hungarian",Niels Arden Oplev,J.H. Wyman,FilmDistrict,"Colin Farrell, Noomi Rapace, Terrence Howard, Dominic Cooper, Isabelle Huppert, Luis Da Silva Jr., Stu Bennett, Franky G, Declan Mulvey, John Cenatiempo, Roy James Wilson, Myles Humphus, Stephen Hill, Aaron Vexler, James Biberi",6.5,63190.0,2,3,Snubbed
2103264,Emperor,Emperor,2012.0,2013-10-10,"Drama, History, War",107.0,"Japan, USA","English, Japanese",Peter Webber,"Vera Blasi, David Klass",Krasnoff Foster Productions,"Matthew Fox, Tommy Lee Jones, Eriko Hatsune, Toshiyuki Nishida, Masayoshi Haneda, Kaori Momoi, Colin Moy, Masatoshi Nakamura, Masatô Ibu, Isao Natsuyagi, Takatarô Kataoka, Aaron Jackson, Nic Sampson, Shôhei Hino, Will Wallace",6.5,13068.0,1,1,Snubbed
